"","Id","molecule","Molecule_type","Organism_Name","Species","Genus","Family","Length"
"4660","NC_038956.1","DNA","ssDNA(+/-)","Jatropha leaf yellow mosaic Katarniaghat virus","Jatropha leaf yellow mosaic virus","Begomovirus","Geminiviridae",2744
"4661","NC_070868.1","DNA","dsDNA","Stenotrophomonas phage Piffle","Stenotrophomonas phage Piffle","Pokkenvirus","Schitoviridae",76332
"4662","NC_011584.1","DNA","ssDNA(+/-)","East African cassava mosaic Kenya virus","East African cassava mosaic Kenya virus","Begomovirus","Geminiviridae",2776
"4663","NC_038797.1","DNA","ssDNA(+/-)","Jacquemontia mosaic Yucatan virus","Jacquemontia mosaic Yucatan virus","Begomovirus","Geminiviridae",2591
"4664","NC_039041.1","DNA","dsDNA","Rusa timorensis papillomavirus type 1","Treisthetapapillomavirus 1","Treisthetapapillomavirus","Papillomaviridae",7773
"4665","NC_020478.1","DNA","dsDNA","Bacillus phage Andromeda","Andromedavirus andromeda","Andromedavirus","Unknown",49259
"4666","NC_025429.1","DNA","dsDNA","Rhizobium phage vB_RleM_P10VF","Rhizobium phage vB_RleM_P10VF","Unknown","Unknown",156446
"4667","NC_042097.1","DNA","dsDNA","Salmonella phage BPS17W1","Felixounavirus BPS17W1","Felixounavirus","Unknown",87609
"4668","NC_043048.1","DNA","dsDNA","Bovine alphaherpesvirus 2","Simplexvirus bovinealpha2","Simplexvirus","Orthoherpesviridae",9388
"4669","NC_023496.1","DNA","dsDNA","Saimiri sciureus papillomavirus 1","Dyoomikronpapillomavirus 1","Dyoomikronpapillomavirus","Papillomaviridae",7596
"4670","NC_070679.1","DNA","dsDNA","Streptococcus phage CHPC927","Streptococcus phage CHPC927","Moineauvirus","Aliceevansviridae",37303
"4671","NC_054986.1","DNA","dsDNA","Leuconostoc phage LDG","Limdunavirus LDG","Limdunavirus","Unknown",26559
"4672","NC_070765.1","DNA","dsDNA","Mycobacterium phage Onyinye","Mycobacterium phage Onyinye","Unknown","Unknown",71419
"4673","NC_000942.1","DNA","dsDNA","Murine mastadenovirus A","Murine mastadenovirus A","Mastadenovirus","Adenoviridae",30944
"4674","NC_014068.1","DNA","ssDNA(-)","Torque teno mini virus 8","Betatorquevirus homini8","Betatorquevirus","Anelloviridae",2910
"4675","NC_048666.1","DNA","dsDNA","Salmonella phage YSD1","Chivirus YSD1","Chivirus","Casjensviridae",58916
"4676","NC_008896.1","DNA","dsDNA","Ichnoviriform fumiferanae","Ichnoviriform fumiferanae","Ichnoviriform","Polydnaviriformidae",2856
"4677","NC_008853.1","DNA","dsDNA","Ichnoviriform fumiferanae","Ichnoviriform fumiferanae","Ichnoviriform","Polydnaviriformidae",2135
"4678","NC_031942.1","DNA","dsDNA","Streptococcus phage phiARI0462","Streptococcus phage phiARI0462","Unknown","Unknown",40498
"4679","NC_069750.1","DNA","dsDNA","Pseudomonas phage BUCT-PX-5","Pseudomonas phage BUCT-PX-5","Septimatrevirus","Unknown",42828
"4680","NC_070786.1","DNA","dsDNA","Streptomyces phage Muntaha","Streptomyces phage Muntaha","Wilnyevirus","Unknown",127551
"4681","NC_004613.1","DNA","ssDNA(+/-)","Tomato leaf curl Laos virus","Tomato leaf curl Laos virus","Begomovirus","Geminiviridae",2748
"4682","NC_021535.1","DNA","dsDNA","Mycobacterium phage Jobu08","Mycobacterium phage Jobu08","Microwolfvirus","Unknown",50679
"4683","NC_015044.1","DNA","ssDNA(+/-)","Sida mosaic Bolivia virus 1","Sida mosaic Bolivia virus 1","Begomovirus","Geminiviridae",2668
"4684","NC_024118.1","DNA","dsDNA","New Jersey polyomavirus-2013","Alphapolyomavirus terdecihominis","Alphapolyomavirus","Polyomaviridae",5108
"4685","NC_030797.1","DNA","dsDNA","Bos taurus papillomavirus 17","Xipapillomavirus 4","Xipapillomavirus","Papillomaviridae",7402
"4686","NC_023577.1","DNA","dsDNA","Mycobacterium phage Obama12","Backyardiganvirus LHTSCC","Backyardiganvirus","Unknown",51797
"4687","NC_028829.1","DNA","dsDNA","Vibrio phage ValKK3","Schizotequatrovirus valkk3","Schizotequatrovirus","Straboviridae",248088
"4688","NC_022765.1","DNA","dsDNA","Bacillus phage Riggi","Andromedavirus riggi","Andromedavirus","Unknown",49836
"4689","NC_047712.1","DNA","dsDNA","Synechococcus phage ACG-2014f_Syn7803C7","Atlauavirus acg2014f","Atlauavirus","Kyanoviridae",216628
"4690","NC_079176.1","DNA","dsDNA","Escherichia phage MLP1","Escherichia phage MLP1","Carltongylesvirus","Chaseviridae",51940
"4691","NC_016652.1","DNA","dsDNA","Rhodococcus phage REQ2","Rhodococcus phage REQ2","Unknown","Unknown",49330
"4692","NC_054942.1","DNA","dsDNA","Shigella phage SH7","Tequatrovirus sh7","Tequatrovirus","Straboviridae",164870
"4693","NC_049492.1","DNA","dsDNA","Acinetobacter phage vB_AbaM_Kimel","Lazarusvirus kimel","Lazarusvirus","Straboviridae",167922
"4694","NC_031022.1","DNA","dsDNA","Shigella phage SHSML-45","Tequintavirus SHSML45","Tequintavirus","Demerecviridae",108050
"4695","NC_049432.1","DNA","dsDNA","Ralstonia phage RsoM1USA","Aresaunavirus RsoM1USA","Aresaunavirus","Peduoviridae",39309
"4696","NC_040372.1","DNA","ssDNA","Lynx canadensis faeces associated genomovirus CL1 48","Gemycircularvirus lynca1","Gemycircularvirus","Genomoviridae",2309
"4697","NC_038536.1","DNA","ssDNA(+/-)","California sea lion bocavirus 3","Bocaparvovirus pinniped2","Bocaparvovirus","Parvoviridae",5439
"4698","NC_048784.1","DNA","dsDNA","Rhodococcus phage Whack","Whackvirus whack","Whackvirus","Unknown",49660
"4699","NC_034266.1","DNA","dsDNA","Columbid alphaherpesvirus 1","Mardivirus columbidalpha1","Mardivirus","Orthoherpesviridae",204237
"4700","NC_014636.1","DNA","dsDNA","Aeromonas phage phiAS5","Chrysonvirus as5","Chrysonvirus","Straboviridae",225268
"4701","NC_022232.1","DNA","ssDNA(+/-)","Sweet potato leaf curl Shanghai virus","Sweet potato leaf curl Shanghai virus","Begomovirus","Geminiviridae",2834
"4702","NC_042029.1","DNA","dsDNA","Edwardsiella phage eiAU","Eiauvirus eiAU","Eiauvirus","Unknown",43015
"4703","NC_055622.1","DNA","ssDNA(+)","Sophora yellow stunt virus","Sophora yellow stunt virus","Nanovirus","Nanoviridae",984
"4704","NC_038971.1","DNA","ssDNA(+/-)","Whitefly-associated begomovirus 6","Whitefly-associated begomovirus 6","Begomovirus","Geminiviridae",2638
"4705","NC_021321.1","DNA","dsDNA","Halorubrum tailed phage 8","Haloferacalesvirus HRTV8","Haloferacalesvirus","Hafunaviridae",74519
"4706","NC_048757.1","DNA","dsDNA","Nodularia phage vB_NspS-kac68v161","Ravarandavirus kac68v161","Ravarandavirus","Unknown",145400
"4707","NC_070767.1","DNA","dsDNA","Arthrobacter phage Atraxa","Arthrobacter phage Atraxa","Unknown","Unknown",14927
"4708","NC_000870.1","DNA","ssDNA(+/-)","Tomato yellow leaf curl Thailand virus","Tomato yellow leaf curl Thailand virus","Begomovirus","Geminiviridae",2737
"4709","NC_043130.1","DNA","dsDNA","Chrysochromulina brevifilum virus PW1","Chrysochromulina brevifilum virus PW1","Prymnesiovirus","Phycodnaviridae",719
"4710","NC_019457.1","DNA","dsDNA","Vibrio phage CP-T1","Vibrio phage CP-T1","Unknown","Unknown",44492
"4711","NC_048801.1","DNA","dsDNA","Microbacterium phage Araxxi","Burrovirus araxxi","Burrovirus","Unknown",53981
"4712","NC_001917.1","DNA","ssDNA(+/-)","Tomato mottle Taino virus","Tomato mottle Taino virus","Begomovirus","Geminiviridae",2562
"4713","NC_070851.1","DNA","dsDNA","Rhizobium phage RHph_N38","Rhizobium phage RHph_N38","Unknown","Schitoviridae",78126
"4714","NC_054458.1","DNA","dsDNA","Xanthomonas phage XPP1","Tsukubavirus XPP1","Tsukubavirus","Unknown",46195
"4715","NC_018454.1","DNA","dsDNA","Cronobacter phage phiES15","Cronobacter phage phiES15","Unknown","Unknown",39974
"4716","NC_051603.1","DNA","dsDNA","Mycobacterium phage Ximenita","Unicornvirus ximenita","Unicornvirus","Unknown",61027
"4717","NC_008837.1","DNA","dsDNA","Ichnoviriform fumiferanae","Ichnoviriform fumiferanae","Ichnoviriform","Polydnaviriformidae",1533
"4718","NC_016075.1","DNA","dsDNA","Canis familiaris papillomavirus 10","Chipapillomavirus 3","Chipapillomavirus","Papillomaviridae",7774
"4719","NC_055494.1","DNA","ssDNA(+/-)","Sweet potato leaf curl Hubei virus","Sweet potato leaf curl Hubei virus","Begomovirus","Geminiviridae",2774
"4720","NC_047860.1","DNA","dsDNA","Caulobacter phage Lullwater","Lullwatervirus lullwater","Lullwatervirus","Autographiviridae",44638
"4721","NC_049397.1","DNA","dsDNA","Lactococcus phage 05601","Skunavirus sv05601","Skunavirus","Unknown",32895
"4722","NC_047852.1","DNA","dsDNA","Pseudomonas phage phiNFS","Phikmvvirus NFS","Phikmvvirus","Autographiviridae",42351
"4723","NC_048734.1","DNA","dsDNA","Mycobacterium phage Fowlmouth","Fowlmouthvirus fowlmouth","Fowlmouthvirus","Unknown",69660
"4724","NC_043428.1","DNA","ssDNA","Ageratum yellow vein India betasatellite","Ageratum yellow vein India betasatellite","Betasatellite","Tolecusatellitidae",1353
"4725","NC_047850.1","DNA","dsDNA","Klebsiella phage MezzoGao","Webervirus mezzogao","Webervirus","Drexlerviridae",49807
"4726","NC_013059.1","DNA","dsDNA","Salmonella phage g341c","Salmonella phage g341c","Lederbergvirus","Unknown",40975
"4727","NC_031050.1","DNA","dsDNA","Escherichia phage vB_EcoS_NBD2","Vilniusvirus NBD2","Vilniusvirus","Drexlerviridae",51802
"4728","NC_022373.1","DNA","dsDNA","Felis catus papillomavirus 4","Taupapillomavirus 3","Taupapillomavirus","Papillomaviridae",7616
"4729","NC_031228.1","DNA","dsDNA","Salmonella phage BP12C","Salmonella virus BP12C","Chivirus","Casjensviridae",60606
"4730","NC_015051.1","DNA","ssDNA(+/-)","Spinach curly top Arizona virus","Spinach curly top Arizona virus","Becurtovirus","Geminiviridae",2860
"4731","NC_000898.1","DNA","dsDNA","Human betaherpesvirus 6B","Roseolovirus humanbeta6b","Roseolovirus","Orthoherpesviridae",162114
"4732","NC_055905.1","DNA","dsDNA","Bacillus phage Baseball_field","Claudivirus baseballfield","Claudivirus","Salasmaviridae",26863
"4733","NC_027985.1","DNA","dsDNA","Mycobacterium phage UncleHowie","Pegunavirus soto","Pegunavirus","Unknown",68016
"4734","NC_035207.1","DNA","dsDNA","red squirrel adenovirus 1","Squirrel mastadenovirus A","Mastadenovirus","Adenoviridae",35030
"4735","NC_021868.1","DNA","dsDNA","Streptococcus phage SP-QS1","Saphexavirus SPQS1","Saphexavirus","Unknown",58305
"4736","NC_043092.1","DNA","dsDNA","falcon adenovirus 1","Falcon aviadenovirus A","Aviadenovirus","Adenoviridae",1276
"4737","NC_007767.1","DNA","dsDNA","Hyphantria cunea nucleopolyhedrovirus","Alphabaculovirus hycuneae","Alphabaculovirus","Baculoviridae",132959
"4738","NC_024382.1","DNA","dsDNA","Alcelaphine gammaherpesvirus 2","Macavirus alcelaphinegamma2","Macavirus","Orthoherpesviridae",137090
"4739","NC_038234.1","DNA","ssDNA(+/-)","Tomato rugose yellow leaf curl virus","Tomato rugose yellow leaf curl virus","Begomovirus","Geminiviridae",2620
"4740","NC_048082.1","DNA","dsDNA","Enterobacteria phage vB_EcoP_IME390","Teseptimavirus IME390","Teseptimavirus","Autographiviridae",38396
"4741","NC_038555.1","DNA","dsDNA","Alphapolyomavirus secarplanirostris","Alphapolyomavirus secarplanirostris","Alphapolyomavirus","Polyomaviridae",5019
"4742","NC_006549.1","DNA","dsDNA","Singapore grouper iridovirus","Singapore grouper iridovirus","Ranavirus","Iridoviridae",140131
"4743","NC_070801.1","DNA","dsDNA","Gordonia phage Lamberg","Gordonia phage Lamberg","Attisvirus","Unknown",44730
"4744","NC_048072.1","DNA","dsDNA","Streptomyces phage Darolandstone","Raleighvirus darolandstone","Raleighvirus","Unknown",40725
"4745","NC_006260.1","DNA","ssDNA(+/-)","Adeno-associated virus - 7","Dependoparvovirus primate1","Dependoparvovirus","Parvoviridae",4721
"4746","NC_001962.1","DNA","dsDNA","Bombyx mori nucleopolyhedrovirus","Alphabaculovirus bomori","Alphabaculovirus","Baculoviridae",128413
"4747","NC_038547.1","DNA","ssDNA(+/-)","Ovine hokovirus","Tetraparvovirus ungulate4","Tetraparvovirus","Parvoviridae",5249
"4748","NC_005344.1","DNA","dsDNA","Shigella phage Sf6","Lederbergvirus Sf6","Lederbergvirus","Unknown",39043
"4749","NC_049363.1","DNA","dsDNA","Lactococcus phage 936 group phage Phi44","Skunavirus sv44","Skunavirus","Unknown",31379
"4750","NC_018074.1","DNA","dsDNA","Phocoena phocoena papillomavirus 1","Omikronpapillomavirus 1","Omikronpapillomavirus","Papillomaviridae",7596
"4751","NC_002666.1","DNA","dsDNA","Lactococcus phage bIL285","Lactococcus phage bIL285","Unknown","Unknown",35538
"4752","NC_029065.1","DNA","dsDNA","Pseudomonas phage VCM","Otagovirus VCM","Otagovirus","Unknown",98765
"4753","NC_005038.1","DNA","dsDNA","Adoxophyes orana granulovirus","Betabaculovirus adoranae","Betabaculovirus","Baculoviridae",99657
"4754","NC_013691.1","DNA","dsDNA","Pseudomonas phage LUZ7","Luzseptimavirus LUZ7","Luzseptimavirus","Schitoviridae",74901
"4755","NC_053505.1","DNA","dsDNA","Mycobacterium phage Krypton555","Lumosvirus krypton555","Lumosvirus","Vilmaviridae",76075
"4756","NC_043295.1","DNA","dsDNA","Bracoviriform glomeratae","Bracoviriform glomeratae","Bracoviriform","Polydnaviriformidae",554
"4757","NC_070790.1","DNA","dsDNA","Gordonia phage Bosnia","Gordonia phage Bosnia","Nymphadoravirus","Unknown",54546
"4758","NC_030140.1","DNA","ssDNA","Faeces associated gemycircularvirus 17","Gemycircularvirus chicas2","Gemycircularvirus","Genomoviridae",2230
"4759","NC_011055.1","DNA","dsDNA","Mycobacterium phage Porky","Kostyavirus porky","Kostyavirus","Unknown",76312
"4760","NC_076478.1","DNA","ssDNA","Sorghum mastrevirus associated alphasatellite","Sorghum mastrevirus associated alphasatellite","Somasatellite","Alphasatellitidae",1531
"4761","NC_028914.1","DNA","dsDNA","Mycobacterium phage Sheen","Sheenvirus Sheen","Sheenvirus","Unknown",52927
"4762","NC_029092.1","DNA","dsDNA","Caulobacter phage Percy","Percyvirus percy","Percyvirus","Autographiviridae",44974
"4763","NC_018576.1","DNA","ssDNA(+/-)","Paspalum dilatatum striate mosaic virus","Paspalum dilatatum striate mosaic virus","Mastrevirus","Geminiviridae",2806
"4764","NC_002796.1","DNA","dsDNA","Lactococcus phage BK5-T","Sandinevirus BK5T","Sandinevirus","Unknown",40003
"4765","NC_047839.1","DNA","dsDNA","Pseudoalteromonas phage J2-1","Qingdaovirus J21","Qingdaovirus","Unknown",120295
"4766","NC_015292.1","DNA","dsDNA","Erwinia phage phiEa104","Kolesnikvirus Ea214","Kolesnikvirus","Unknown",84565
"4767","NC_076274.1","DNA","ssDNA","Plant associated genomovirus 15","Gemycircularvirus legle1","Gemycircularvirus","Genomoviridae",2265
"4768","NC_015932.1","DNA","dsDNA","Bat adenovirus 2","Bat mastadenovirus B","Mastadenovirus","Adenoviridae",31616
"4769","NC_061449.1","DNA","dsDNA","Erwinia phage pEa_SNUABM_17","Erwinia phage pEa_SNUABM_17","Alexandravirus","Unknown",263916
"4770","NC_008918.1","DNA","dsDNA","Ichnoviriform fumiferanae","Ichnoviriform fumiferanae","Ichnoviriform","Polydnaviriformidae",3357
"4771","NC_043301.1","DNA","dsDNA","Bracoviriform marginiventris","Bracoviriform marginiventris","Bracoviriform","Polydnaviriformidae",756
"4772","NC_008999.1","DNA","dsDNA","Ichnoviriform fugitivi","Ichnoviriform fugitivi","Ichnoviriform","Polydnaviriformidae",3402
"4773","NC_051736.1","DNA","dsDNA","Mycobacterium phage Arib1","Fishburnevirus arib1","Fishburnevirus","Unknown",46732
"4774","NC_019543.1","DNA","dsDNA","Aeromonas phage Aes508","Tulanevirus aes508","Tulanevirus","Straboviridae",160646
"4775","NC_077050.1","DNA","ssDNA(+/-)","Ambidensovirus sp.","Ambidensovirus sp.","Ambidensovirus","Parvoviridae",4575
"4776","NC_023872.1","DNA","ssDNA","Dragonfly associated gemykibivirus 1","Gemykibivirus draga1","Gemykibivirus","Genomoviridae",2225
"4777","NC_038339.1","DNA","ssDNA(-)","Torque teno virus 13","Alphatorquevirus homin13","Alphatorquevirus","Anelloviridae",3312
"4778","NC_047915.1","DNA","dsDNA","Faecalibacterium phage FP_Toutatis","Toutatisvirus toutatis","Toutatisvirus","Unknown",54725
"4779","NC_026922.1","DNA","dsDNA","Lambdina fiscellaria nucleopolyhedrovirus","Alphabaculovirus lafiscellariae","Alphabaculovirus","Baculoviridae",157977
"4780","NC_048093.1","DNA","dsDNA","Arthrobacter phage DrManhattan","Manhattanvirus drmanhattan","Manhattanvirus","Unknown",42577
"4781","NC_038980.1","DNA","ssDNA(+/-)","Duranta leaf curl virus","Duranta leaf curl virus","Begomovirus","Geminiviridae",2759
"4782","NC_008367.1","DNA","dsDNA","Phormidium phage Pf-WMP4","Wumpquatrovirus WMP4","Wumpquatrovirus","Unknown",40938
"4783","NC_041999.1","DNA","dsDNA","Arthrobacter phage Beans","Marthavirus beans","Marthavirus","Unknown",49797
"4784","NC_013650.1","DNA","dsDNA","Mycobacterium phage ET08","Bixzunavirus Bxz1","Bixzunavirus","Unknown",155445
"4785","NC_055775.1","DNA","dsDNA","Gordonia phage Fosterous","Vividuovirus fosterous","Vividuovirus","Unknown",59136
"4786","NC_038884.1","DNA","ssDNA(+/-)","Hollyhock leaf curl virus","Hollyhock leaf curl virus","Begomovirus","Geminiviridae",2748
"4787","NC_030699.1","DNA","ssDNA(+/-)","Ramie mosaic Yunnan virus","Ramie mosaic Yunnan virus","Begomovirus","Geminiviridae",2759
"4788","NC_076962.1","DNA","ssDNA","Tomato leaf curl Pakistan betasatellite","Tomato leaf curl Pakistan betasatellite","Betasatellite","Tolecusatellitidae",1373
"4789","NC_009604.1","DNA","dsDNA","Burkholderia phage BcepNY3","Naesvirus bcepNY3","Naesvirus","Unknown",47382
"4790","NC_076284.1","DNA","ssDNA","Plant associated genomovirus 3","Gemykibivirus cynas1","Gemykibivirus","Genomoviridae",2326
"4791","NC_055808.1","DNA","dsDNA","Gordonia phage McKinley","Vividuovirus mckinley","Vividuovirus","Unknown",59022
"4792","NC_047891.1","DNA","dsDNA","Gordonia phage BENtherdunthat","Getalongvirus bentherdunthat","Getalongvirus","Unknown",54867
"4793","NC_021070.1","DNA","dsDNA","Vibrio phage martha 12B12","Vibrio phage martha 12B12","Unknown","Unknown",33277
"4794","NC_040693.1","DNA","dsDNA-RT","Cacao swollen shoot Ghana R virus","Cacao swollen shoot Ghana R virus","Badnavirus","Caulimoviridae",6985
"4795","NC_031090.1","DNA","dsDNA","Shigella phage SHSML-52-1","Mosigvirus shsm521","Mosigvirus","Straboviridae",169621
"4796","NC_041970.1","DNA","dsDNA","Mycobacterium phage Bongo","Bongovirus bongo","Bongovirus","Vilmaviridae",80228
"4797","NC_009540.1","DNA","dsDNA","Escherichia phage Tls","Tlsvirus TLS","Tlsvirus","Drexlerviridae",49902
"4798","NC_025716.1","DNA","ssDNA(+/-)","Circoviridae 11 LDMD-2013","Circoviridae 11 LDMD-2013","Unknown","Circoviridae",2917
"4799","NC_031245.1","DNA","dsDNA","Bacillus phage SP-15","Thornevirus SP15","Thornevirus","Unknown",221908
"4800","NC_001330.1","DNA","ssDNA(+)","Escherichia phage alpha3","Alphatrevirus alpha3","Alphatrevirus","Microviridae",6087
"4801","NC_015264.1","DNA","dsDNA","Pseudomonas phage phiIBB-PF7A","Pifdecavirus IBBPF7A","Pifdecavirus","Autographiviridae",40973
"4802","NC_013102.1","DNA","ssDNA(+/-)","Tomato leaf curl Hainan virus","Tomato leaf curl Hainan virus","Begomovirus","Geminiviridae",2748
"4803","NC_049380.1","DNA","dsDNA","Vibrio phage JSF3","Vibrio phage JSF3","Pacinivirus","Schitoviridae",69396
"4804","NC_070901.1","DNA","dsDNA","Streptococcus phage CHPC577","Streptococcus phage CHPC577","Unknown","Unknown",35129
"4805","NC_014510.2","DNA","ssDNA(+/-)","Tomato leaf deformation virus","Tomato leaf deformation virus","Begomovirus","Geminiviridae",2591
"4806","NC_023639.1","DNA","dsDNA","Mimivirus terra2","Mimivirus terra2","Mimivirus","Mimiviridae",1168989
"4807","NC_049942.1","DNA","dsDNA","Escherichia phage JLK-2012","Marienburgvirus JLK2012","Marienburgvirus","Unknown",57198
"4808","NC_076352.1","DNA","ssDNA","Blackfly genomovirus 5","Gemycircularvirus austro5","Gemycircularvirus","Genomoviridae",2182
"4809","NC_048637.1","DNA","dsDNA","Nodularia phage vB_NpeS-2AV2","Ravarandavirus rv2AV2","Ravarandavirus","Unknown",139100
"4810","NC_070934.1","DNA","dsDNA","Mycobacterium phage Jeon","Mycobacterium phage Jeon","Unknown","Unknown",60908
"4811","NC_006636.1","DNA","dsDNA","Bracoviriform congregatae","Bracoviriform congregatae","Bracoviriform","Polydnaviriformidae",15876
